s,a,r,sp
26752,3,-25,26253
26253,5,-25,25754
25754,5,-25,25754
25754,1,-225,24754
24754,3,-25,24253
24253,7,-225,24253
24253,5,-25,23752
23752,4,0,23251
23251,7,-225,23249
23249,4,0,22747
22747,3,-25,22245
22245,7,-225,21743
21743,6,-100,21741
21741,3,-25,21238
21238,2,-100,20735
20735,2,-100,20232
20232,1,-225,19228
19228,7,-225,19224
19224,7,-225,19720
19720,3,-25,19216
19216,1,-225,18712
18712,1,-225,18207
18207,3,-25,18202
18202,7,-225,18698
18698,6,-100,19194
19194,6,-100,19190
19190,4,0,19686
19686,7,-225,20182
20182,7,-225,20679
20679,6,-100,21177
21177,2,-100,21174
21174,7,-225,21672
21672,2,-100,21670
21670,2,-100,21667
21667,6,-100,22666
22666,4,0,23164
23164,2,-100,23163
23163,4,0,23662
23662,7,-225,24161
24161,4,0,24661
24661,1,-225,24661
24661,6,-100,25662
25662,2,-100,25662
25662,3,-25,26163
26163,5,-25,26664
26664,5,-25,27166
27166,5,-25,27668
27668,7,-225,28170
28170,3,-25,28673
28673,3,-25,28675
28675,3,-25,28678
28678,5,-25,29181
29181,5,-25,29685
29685,1,-225,29688
29688,5,-25,30192
30192,6,-100,30695
30695,7,-225,30700
30700,1,-225,30704
30704,1,-225,30207
30207,7,-225,30711
30711,6,-100,30716
30716,6,-100,31220
31220,2,-100,30724
30724,4,0,30228
30228,2,-100,29731
29731,1,-225,29234
29234,2,-100,28737
28737,7,-225,28739
28739,6,-100,28742
28742,1,-225,27744
27744,1,-225,27245
27245,3,-25,26747
26747,3,-25,26247
26247,7,-225,25748
25748,3,-25,25248
25248,6,-100,25248
25248,2,-100,24248
24248,6,-100,24247
24247,6,-100,24247
24247,2,-100,23246
23246,6,-100,23245
23245,4,0,22743
22743,5,-25,22741
22741,1,-225,21739
21739,5,-25,21737
21737,5,-25,21735
21735,7,-225,21732
21732,4,0,21230
21230,1,-225,20727
20727,1,-225,20223
20223,2,-100,19720
19720,4,0,19716
19716,6,-100,19712
19712,2,-100,19208
19208,5,-25,19204
19204,7,-225,19701
19701,7,-225,20197
20197,5,-25,20194
20194,6,-100,20691
20691,3,-25,20688
20688,3,-25,20685
20685,2,-100,20682
20682,6,-100,21179
21179,1,-225,21177
21177,2,-100,21174
21174,7,-225,21672
21672,5,-25,22170
22170,1,-225,22168
22168,1,-225,22166
22166,4,0,22665
22665,1,-225,22663
22663,4,0,23162
23162,3,-25,23661
23661,7,-225,24161
24161,7,-225,25161
25161,2,-100,25161
25161,5,-25,25662
25662,3,-25,26163
26163,5,-25,26664
26664,7,-225,27666
27666,5,-25,28168
28168,6,-100,28671
28671,2,-100,28673
28673,5,-25,29176
29176,3,-25,29179
29179,6,-100,30183
30183,2,-100,29686
29686,1,-225,29690
29690,5,-25,30193
30193,5,-25,30197
30197,2,-100,30201
30201,6,-100,30705
30705,2,-100,30208
30208,2,-100,29712
29712,5,-25,29715
29715,7,-225,30219
30219,3,-25,29722
29722,4,0,29726
29726,3,-25,29229
29229,7,-225,29232
29232,1,-225,28734
28734,6,-100,28737
28737,5,-25,28740
28740,5,-25,28242
28242,1,-225,27744
27744,1,-225,26745
26745,3,-25,26246
26246,6,-100,26247
26247,5,-25,25748
25748,2,-100,25248
25248,7,-225,25248
25248,2,-100,24248
24248,4,0,23747
23747,7,-225,23746
23746,7,-225,23745
23745,2,-100,22744
22744,2,-100,22242
22242,6,-100,22240
22240,1,-225,21737
21737,4,0,21235
21235,5,-25,21232
21232,7,-225,21229
21229,6,-100,21226
21226,5,-25,21223
21223,6,-100,21221
21221,4,0,20718
20718,2,-100,20715
20715,6,-100,20712
20712,4,0,20709
20709,7,-225,20706
20706,1,-225,20703
20703,5,-25,20700
20700,2,-100,20697
20697,4,0,20694
20694,1,-225,20190
20190,5,-25,20687
20687,5,-25,21185
21185,4,0,21182
21182,2,-100,21179
21179,7,-225,21677
21677,1,-225,21675
21675,7,-225,22173
22173,3,-25,22671
22671,5,-25,23170
23170,7,-225,23669
23669,3,-25,23668
23668,7,-225,24668
24668,2,-100,24668
24668,3,-25,24668
24668,3,-25,25168
25168,6,-100,25669
25669,4,0,26169
26169,7,-225,26671
26671,4,0,27172
27172,1,-225,27174
27174,4,0,27676
27676,2,-100,27678
27678,2,-100,27680
27680,2,-100,27681
27681,4,0,27683
27683,4,0,28185
28185,1,-225,27688
27688,5,-25,28190
28190,5,-25,28692
28692,2,-100,28195
28195,4,0,28197
28197,1,-225,28200
28200,6,-100,28702
28702,5,-25,28705
28705,6,-100,29208
29208,2,-100,28710
28710,3,-25,28713
28713,4,0,28215
28215,5,-25,28718
28718,7,-225,28720
28720,1,-225,28223
28223,1,-225,27725
27725,1,-225,27226
27226,1,-225,26727
26727,5,-25,26729
26729,4,0,26229
26229,2,-100,25730
25730,3,-25,25230
25230,3,-25,24730
24730,2,-100,24230
24230,2,-100,23729
23729,1,-225,23228
23228,4,0,22726
22726,3,-25,22725
22725,4,0,22223
22223,4,0,22221
22221,6,-100,22219
22219,1,-225,21717
21717,1,-225,21214
21214,1,-225,21211
21211,5,-25,21209
21209,6,-100,21206
21206,2,-100,21203
21203,4,0,21201
21201,3,-25,20698
20698,3,-25,20695
20695,5,-25,21192
21192,6,-100,21690
21690,1,-225,21187
21187,3,-25,21185
21185,4,0,21682
21682,5,-25,22180
22180,7,-225,22679
22679,6,-100,23178
23178,6,-100,23677
23677,5,-25,24176
24176,4,0,24676
24676,5,-25,25176
25176,2,-100,25176
25176,2,-100,25176
25176,6,-100,25676
25676,2,-100,25677
25677,1,-225,25677
25677,1,-225,25678
25678,2,-100,25678
25678,2,-100,25678
25678,6,-100,26179
26179,2,-100,26180
26180,2,-100,26181
26181,6,-100,26682
26682,4,0,26683
26683,1,-225,26684
26684,2,-100,26685
26685,2,-100,26687
26687,2,-100,26188
26188,5,-25,26689
26689,6,-100,27190
27190,5,-25,27692
27692,6,-100,27694
27694,2,-100,27696
27696,3,-25,27698
27698,3,-25,27700
27700,6,-100,28202
28202,3,-25,27704
27704,4,0,27706
27706,2,-100,27708
27708,7,-225,27710
27710,5,-25,27712
27712,5,-25,28214
28214,1,-225,27716
27716,3,-25,27218
27218,2,-100,26719
26719,2,-100,26220
26220,7,-225,26721
26721,6,-100,26722
26722,1,-225,26223
26223,5,-25,26224
26224,5,-25,26225
26225,7,-225,26226
26226,3,-25,25726
25726,2,-100,25227
25227,5,-25,25227
25227,5,-25,25227
25227,1,-225,24727
24727,7,-225,24726
24726,2,-100,24226
24226,6,-100,24225
24225,7,-225,24225
24225,2,-100,23724
23724,3,-25,23223
23223,3,-25,23222
23222,5,-25,23220
23220,3,-25,22719
22719,4,0,22717
22717,6,-100,22715
22715,1,-225,22214
22214,1,-225,21711
21711,3,-25,21709
21709,1,-225,21207
21207,1,-225,21204
21204,6,-100,21201
21201,5,-25,21699
21699,2,-100,21196
21196,6,-100,21694
21694,2,-100,21692
21692,5,-25,21689
21689,3,-25,21687
21687,5,-25,22185
22185,4,0,22183
22183,5,-25,22682
22682,4,0,23180
23180,2,-100,22679
22679,3,-25,23178
23178,5,-25,23677
23677,6,-100,24176
24176,4,0,24176
24176,1,-225,24175
24175,2,-100,24175
24175,2,-100,24174
24174,6,-100,25174
25174,6,-100,25675
25675,1,-225,25675
25675,6,-100,26176
26176,2,-100,26177
26177,5,-25,26678
26678,2,-100,26680
26680,5,-25,27181
27181,4,0,27183
27183,2,-100,27184
27184,3,-25,27186
27186,2,-100,27188
27188,4,0,27189
27189,6,-100,27691
27691,7,-225,28194
28194,4,0,28196
28196,6,-100,28699
28699,3,-25,28702
28702,6,-100,29204
29204,7,-225,29208
29208,4,0,29211
29211,1,-225,29214
29214,2,-100,28716
28716,4,0,28719
28719,1,-225,28221
28221,2,-100,27723
27723,1,-225,27224
27224,6,-100,27226
27226,5,-25,27227
27227,5,-25,27228
27228,1,-225,26229
26229,5,-25,26230
26230,7,-225,26231
26231,4,0,26232
26232,3,-25,25733
25733,6,-100,25733
25733,4,0,25234
25234,5,-25,25234
25234,3,-25,24734
24734,1,-225,24233
24233,3,-25,23732
23732,3,-25,23231
23231,7,-225,23230
23230,1,-225,22728
22728,3,-25,22226
22226,2,-100,21724
21724,5,-25,21722
21722,3,-25,21219
21219,6,-100,21717
21717,6,-100,21715
21715,2,-100,21212
21212,1,-225,20709
20709,5,-25,21207
21207,1,-225,20704
20704,3,-25,20701
20701,7,-225,20698
20698,3,-25,20695
20695,7,-225,21192
21192,5,-25,21690
21690,4,0,21688
21688,2,-100,21685
21685,2,-100,21683
21683,7,-225,22181
22181,1,-225,22179
22179,4,0,22177
22177,7,-225,22675
22675,4,0,23174
23174,6,-100,23673
23673,3,-25,24172
24172,3,-25,24172
24172,2,-100,24171
24171,2,-100,24171
24171,4,0,24670
24670,2,-100,24670
24670,5,-25,25170
25170,1,-225,25171
25171,3,-25,25171
25171,3,-25,25671
25671,1,-225,25672
25672,4,0,26172
26172,1,-225,26173
26173,6,-100,26674
26674,6,-100,27176
27176,2,-100,27178
27178,3,-25,27179
27179,5,-25,27681
27681,4,0,28183
28183,7,-225,28686
28686,5,-25,28689
28689,3,-25,28692
28692,3,-25,28694
28694,3,-25,28697
28697,5,-25,29200
29200,5,-25,29203
29203,4,0,29206
29206,2,-100,29209
29209,2,-100,28712
28712,4,0,28714
28714,5,-25,28717
25343,3,-25,24728
24728,3,-25,24227
24227,3,-25,23726
23726,3,-25,23225
23225,3,-25,23224
23224,3,-25,22722
22722,3,-25,22220
22220,3,-25,22218
22218,3,-25,21716
21716,3,-25,21214
21214,3,-25,21211
21211,3,-25,21208
21208,3,-25,20705
20705,3,-25,20702
20702,3,-25,20699
20699,3,-25,20196
20196,3,-25,20192
20192,3,-25,20189
20189,3,-25,20186
20186,3,-25,20183
20183,3,-25,20680
20680,3,-25,20676
20676,3,-25,20673
20673,3,-25,20671
20671,3,-25,21168
21168,3,-25,21165
21165,3,-25,21663
21663,3,-25,21661
21661,3,-25,22159
22159,3,-25,22157
22157,3,-25,22655
22655,3,-25,23154
23154,3,-25,23653
23653,3,-25,23652
23652,3,-25,24152
24152,3,-25,24651
24651,3,-25,25151
25151,5,-25,25652
25652,5,-25,26153
26153,5,-25,27154
27154,5,-25,27656
27656,5,-25,28159
28159,5,-25,28661
28661,5,-25,29665
29665,5,-25,30168
30168,5,-25,30672
30672,5,-25,31177
31177,5,-25,31681
31681,5,-25,32186
32186,5,-25,32192
32192,5,-25,32697
32697,5,-25,32702
32702,5,-25,33208
33208,5,-25,33214
33214,5,-25,33220
33220,5,-25,33226
33226,5,-25,33231
33231,5,-25,33237
33237,5,-25,32743
32743,5,-25,32748
32748,5,-25,32253
32253,5,-25,32258
32258,5,-25,31763
31763,5,-25,31267
31267,5,-25,30771
30771,5,-25,30275
30275,5,-25,29779
29779,5,-25,29281
29281,5,-25,28784
28784,5,-25,28286
28286,5,-25,27788
27788,5,-25,26789
26789,5,-25,26290
26290,5,-25,25791
25791,5,-25,25291
25291,5,-25,24290
24290,3,-25,23789
23789,3,-25,22788
22788,3,-25,21785
21785,3,-25,20782
20782,3,-25,19779
19779,3,-25,19275
19275,3,-25,18270
18270,3,-25,17264
17264,3,-25,16759
16759,3,-25,16252
16252,3,-25,15245
15245,3,-25,14738
14738,3,-25,14231
14231,3,-25,13723
13723,3,-25,13715
13715,3,-25,13207
13207,3,-25,13198
13198,3,-25,13190
13190,3,-25,13181
13181,3,-25,13173
13173,3,-25,13165
13165,3,-25,13657
13657,3,-25,13649
13649,3,-25,14141
14141,3,-25,14634
14634,3,-25,15127
15127,3,-25,15621
15621,3,-25,16115
16115,3,-25,17109
17109,3,-25,17604
17604,3,-25,18099
18099,3,-25,19095
19095,3,-25,19592
19592,3,-25,20588
20588,3,-25,21086
21086,3,-25,22084
22084,3,-25,22582
22582,3,-25,23582
23582,3,-25,24081
24081,3,-25,25081
25081,5,-25,26082
26082,5,-25,27084
27084,5,-25,28086
28086,5,-25,29089
29089,5,-25,30593
30593,5,-25,31598
31598,5,-25,32603
32603,5,-25,33609
33609,5,-25,34616
34616,5,-25,35624
35624,5,-25,36132
36132,5,-25,37140
37140,5,-25,38150
38150,5,-25,38659
38659,5,-25,39170
39170,5,-25,39680
39680,5,-25,40191
40191,5,-25,40702
40702,5,-25,40713
40713,5,-25,40724
40724,5,-25,40735
40735,5,-25,40747
40747,5,-25,40257
40257,5,-25,40268
40268,5,-25,39778
39778,5,-25,39288
39288,5,-25,38298
38298,5,-25,37807
37807,5,-25,37315
37315,5,-25,36323
36323,5,-25,35831
35831,5,-25,34838
34838,5,-25,34344
34344,5,-25,33350
33350,5,-25,32355
32355,5,-25,31860
31860,5,-25,30864
30864,5,-25,30368
30368,5,-25,29371
29371,5,-25,28873
28873,5,-25,28376
28376,5,-25,27377
27377,5,-25,26878
26878,5,-25,25879
25879,5,-25,25379
25379,5,-25,24379
24379,3,-25,23378
23378,3,-25,22376
22376,3,-25,21373
21373,3,-25,20370
20370,3,-25,19366
19366,3,-25,18361
18361,3,-25,17356
17356,3,-25,16350
16350,3,-25,15343
15343,3,-25,14335
14335,3,-25,12827
12827,3,-25,11817
11817,3,-25,10807
10807,3,-25,9797
9797,3,-25,8785
8785,3,-25,7773
7773,3,-25,7260
7260,3,-25,6247
6247,3,-25,5734
5734,3,-25,5220
5220,3,-25,5206
5206,3,-25,4692
4692,3,-25,4678
4678,3,-25,5163
5163,3,-25,5150
5150,3,-25,5636
5636,3,-25,6123
6123,3,-25,6610
6610,3,-25,7097
7097,3,-25,8085
8085,3,-25,8574
8574,3,-25,9563
9563,3,-25,10053
10053,3,-25,11043
11043,3,-25,11534
11534,3,-25,12526
12526,3,-25,13017
13017,3,-25,13510
13510,3,-25,14502
14502,3,-25,25001
25001,3,-25,25501
25501,5,-25,26002
26002,5,-25,27003
27003,5,-25,28006
28006,5,-25,28508
28508,5,-25,29512
29512,5,-25,30516
30516,5,-25,31520
31520,5,-25,32526
32526,5,-25,33532
33532,5,-25,34539
34539,5,-25,35546
35546,5,-25,36554
36554,5,-25,37563
37563,5,-25,38573
38573,5,-25,39584
39584,5,-25,41095
41095,5,-25,42107
42107,5,-25,43120
43120,5,-25,43633
43633,5,-25,44647
44647,5,-25,45662
45662,5,-25,46177
46177,5,-25,46692
46692,5,-25,46707
46707,5,-25,47223
47223,5,-25,46738
46738,5,-25,46754
46754,5,-25,46269
46269,5,-25,45784
45784,5,-25,45298
45298,5,-25,44812
44812,5,-25,44325
44325,5,-25,43338
43338,5,-25,42350
42350,5,-25,41862
41862,5,-25,40874
40874,5,-25,40384
40384,5,-25,39895
39895,5,-25,38904
38904,5,-25,38414
38414,5,-25,37923
37923,5,-25,37432
37432,5,-25,37440
37440,5,-25,36949
36949,5,-25,36957
36957,5,99975,36965
25343,1,-225,24685
24685,1,-225,24685
24685,1,-225,24685
24685,1,-225,24685
24685,1,-225,24184
24184,1,-225,24184
24184,1,-225,24183
24183,1,-225,24183
24183,1,-225,24182
24182,1,-225,24182
24182,1,-225,24181
24181,1,-225,23680
23680,1,-225,23679
23679,1,-225,23679
23679,1,-225,23678
23678,1,-225,23677
23677,1,-225,23676
23676,1,-225,23675
23675,1,-225,23674
23674,1,-225,23673
23673,1,-225,23673
23673,1,-225,23672
23672,1,-225,23671
23671,1,-225,23670
23670,1,-225,23669
23669,1,-225,24169
24169,1,-225,24168
24168,1,-225,24167
24167,1,-225,24167
24167,1,-225,24166
24166,1,-225,24166
24166,1,-225,24166
24166,1,-225,24665
24665,1,-225,24665
24665,1,-225,24665
24665,1,-225,24665
24665,1,-225,24665
24665,1,-225,25165
25165,7,-225,25665
25665,7,-225,26166
26166,7,-225,27168
27168,7,-225,27670
27670,7,-225,28673
28673,7,-225,29176
29176,7,-225,29679
29679,7,-225,30183
30183,7,-225,30687
30687,7,-225,31191
31191,7,-225,31696
31696,7,-225,32201
32201,7,-225,32707
32707,7,-225,32712
32712,7,-225,33218
33218,7,-225,33224
33224,7,-225,33230
33230,7,-225,33236
33236,7,-225,33242
33242,7,-225,33248
33248,7,-225,33254
33254,7,-225,33259
33259,7,-225,32765
32765,7,-225,32770
32770,7,-225,32275
32275,7,-225,31780
31780,7,-225,31285
31285,7,-225,31289
31289,7,-225,30793
30793,7,-225,30297
30297,7,-225,29800
29800,7,-225,29303
29303,7,-225,28805
28805,7,-225,28307
28307,7,-225,27309
27309,7,-225,26811
26811,7,-225,26312
26312,7,-225,25812
25812,7,-225,25312
25312,7,-225,24812
24812,1,-225,23311
23311,1,-225,22309
22309,1,-225,21306
21306,1,-225,19803
19803,1,-225,18798
18798,1,-225,17793
17793,1,-225,16787
16787,1,-225,15781
15781,1,-225,14773
14773,1,-225,13765
13765,1,-225,12756
12756,1,-225,11747
11747,1,-225,11237
11237,1,-225,10227
10227,1,-225,9716
9716,1,-225,9205
9205,1,-225,9194
9194,1,-225,8683
8683,1,-225,8671
8671,1,-225,8660
8660,1,-225,9149
9149,1,-225,9138
9138,1,-225,9627
9627,1,-225,10116
10116,1,-225,10606
10606,1,-225,11096
11096,1,-225,11587
11587,1,-225,12078
12078,1,-225,12569
12569,1,-225,13061
13061,1,-225,14053
14053,1,-225,14546
14546,1,-225,15039
15039,1,-225,15533
15533,1,-225,16027
16027,1,-225,16521
16521,1,-225,17016
17016,1,-225,17511
17511,1,-225,18006
18006,1,-225,18502
18502,1,-225,25001
25001,1,-225,25001
25001,7,-225,26002
26002,7,-225,27003
27003,7,-225,28006
28006,7,-225,29009
29009,7,-225,30013
30013,7,-225,31017
31017,7,-225,32523
32523,7,-225,33529
33529,7,-225,34536
34536,7,-225,36044
36044,7,-225,37052
37052,7,-225,38062
38062,7,-225,39572
39572,7,-225,40583
40583,7,-225,42095
42095,7,-225,43108
43108,7,-225,44622
44622,7,-225,45637
45637,7,-225,46652
46652,7,-225,47168
47168,7,-225,48184
48184,7,-225,48701
48701,7,-225,48718
48718,7,-225,49235
49235,7,-225,49252
49252,7,-225,48769
48769,7,-225,48785
48785,7,-225,48302
48302,7,-225,47818
47818,7,-225,47333
47333,7,-225,46849
46849,7,-225,45863
45863,7,-225,45378
45378,7,-225,44891
44891,7,-225,44405
44405,7,-225,43918
43918,7,-225,43931
43931,7,-225,43444
43444,7,-225,43457
43457,7,99775,43470
25343,3,-25,24731
24731,3,-25,24230
24230,3,-25,23729
23729,3,-25,23228
23228,3,-25,22726
22726,3,-25,22725
22725,3,-25,22223
22223,3,-25,21720
21720,3,-25,21718
21718,3,-25,21215
21215,3,-25,20712
20712,3,-25,20709
20709,3,-25,20706
20706,3,-25,20203
20203,3,-25,20200
20200,3,-25,20196
20196,3,-25,20193
20193,3,-25,20189
20189,3,-25,20186
20186,3,-25,20182
20182,3,-25,20179
20179,3,-25,20175
20175,3,-25,20172
20172,3,-25,20669
20669,3,-25,20666
20666,3,-25,21163
21163,3,-25,21161
21161,3,-25,21658
21658,3,-25,21656
21656,3,-25,22154
22154,3,-25,22653
22653,3,-25,23151
23151,3,-25,23150
23150,3,-25,23649
23649,3,-25,24149
24149,3,-25,24648
24648,3,-25,24648
24648,3,-25,25149
25149,5,-25,26149
26149,5,-25,26651
26651,5,-25,27152
27152,5,-25,28155
28155,5,-25,28657
28657,5,-25,29161
29161,5,-25,30164
30164,5,-25,30668
30668,5,-25,31172
31172,5,-25,31677
31677,5,-25,32182
32182,5,-25,32687
32687,5,-25,32693
32693,5,-25,33199
33199,5,-25,33205
33205,5,-25,33211
33211,5,-25,33717
33717,5,-25,33723
33723,5,-25,33729
33729,5,-25,33235
33235,5,-25,33241
33241,5,-25,33246
33246,5,-25,32752
32752,5,-25,32757
32757,5,-25,32262
32262,5,-25,31767
31767,5,-25,31271
31271,5,-25,30776
30776,5,-25,30279
30279,5,-25,29783
29783,5,-25,29286
29286,5,-25,28788
28788,5,-25,27790
27790,5,-25,27292
27292,5,-25,26793
26793,5,-25,26294
26294,5,-25,25294
25294,5,-25,24794
24794,3,-25,23793
23793,3,-25,22792
22792,3,-25,21790
21790,3,-25,21287
21287,3,-25,20283
20283,3,-25,19279
19279,3,-25,18275
18275,3,-25,17770
17770,3,-25,16764
16764,3,-25,16258
16258,3,-25,15251
15251,3,-25,14744
14744,3,-25,14236
14236,3,-25,13728
13728,3,-25,13220
13220,3,-25,13211
13211,3,-25,12703
12703,3,-25,12694
12694,3,-25,12685
12685,3,-25,12677
12677,3,-25,12668
12668,3,-25,13160
13160,3,-25,13151
13151,3,-25,13644
13644,3,-25,14136
14136,3,-25,14629
14629,3,-25,15122
15122,3,-25,15615
15615,3,-25,16109
16109,3,-25,17104
17104,3,-25,17599
17599,3,-25,18594
18594,3,-25,19090
19090,3,-25,20087
20087,3,-25,20584
20584,3,-25,21581
21581,3,-25,22079
22079,3,-25,23078
23078,3,-25,23577
23577,3,-25,24577
24577,3,-25,25077
25077,5,-25,26078
26078,5,-25,27580
27580,5,-25,28583
28583,5,-25,29586
29586,5,-25,30590
30590,5,-25,31595
31595,5,-25,32601
32601,5,-25,33607
33607,5,-25,34614
34614,5,-25,35621
35621,5,-25,36630
36630,5,-25,37639
37639,5,-25,38148
38148,5,-25,39158
39158,5,-25,39669
39669,5,-25,40179
40179,5,-25,40690
40690,5,-25,41202
41202,5,-25,41213
41213,5,-25,41225
41225,5,-25,41236
41236,5,-25,41247
41247,5,-25,40759
40759,5,-25,40269
40269,5,-25,39780
39780,5,-25,39290
39290,5,-25,38800
38800,5,-25,38309
38309,5,-25,37318
37318,5,-25,36826
36826,5,-25,35834
35834,5,-25,35341
35341,5,-25,34347
34347,5,-25,33853
33853,5,-25,32859
32859,5,-25,32364
32364,5,-25,31368
31368,5,-25,30872
30872,5,-25,29876
29876,5,-25,29378
29378,5,-25,28381
28381,5,-25,27883
27883,5,-25,27384
27384,5,-25,26385
26385,5,-25,25886
25886,5,-25,25386
25386,5,-25,24385
24385,3,-25,23384
23384,3,-25,22382
22382,3,-25,21379
21379,3,-25,20376
20376,3,-25,19372
19372,3,-25,18367
18367,3,-25,17362
17362,3,-25,16356
16356,3,-25,15349
15349,3,-25,14341
14341,3,-25,12833
12833,3,-25,11823
11823,3,-25,10813
10813,3,-25,9803
9803,3,-25,8791
8791,3,-25,7779
7779,3,-25,6766
6766,3,-25,6253
6253,3,-25,5739
5739,3,-25,5225
5225,3,-25,4711
4711,3,-25,4197
4197,3,-25,4182
4182,3,-25,4168
4168,3,-25,4653
4653,3,-25,5139
5139,3,-25,5626
5626,3,-25,6112
6112,3,-25,6599
6599,3,-25,7587
7587,3,-25,8075
8075,3,-25,9064
9064,3,-25,9553
9553,3,-25,10543
10543,3,-25,11034
11034,3,-25,12024
12024,3,-25,12516
12516,3,-25,13007
13007,3,-25,25001
25001,3,-25,25501
25501,5,-25,26002
26002,5,-25,27003
27003,5,-25,28006
28006,5,-25,28508
28508,5,-25,29512
29512,5,-25,30516
30516,5,-25,31520
31520,5,-25,32526
32526,5,-25,33532
33532,5,-25,34539
34539,5,-25,35546
35546,5,-25,36554
36554,5,-25,37563
37563,5,-25,38573
38573,5,-25,39584
39584,5,-25,41095
41095,5,-25,42107
42107,5,-25,43120
43120,5,-25,43633
43633,5,-25,44647
44647,5,-25,45662
45662,5,-25,46177
46177,5,-25,46692
46692,5,-25,46707
46707,5,-25,47223
47223,5,-25,46738
46738,5,-25,46754
46754,5,-25,46269
46269,5,-25,45784
45784,5,-25,45298
45298,5,-25,44812
44812,5,-25,44325
44325,5,-25,43338
43338,5,-25,42350
42350,5,-25,41862
41862,5,-25,40874
40874,5,-25,40384
40384,5,-25,39895
39895,5,-25,38904
38904,5,-25,38414
38414,5,-25,37923
37923,5,-25,37432
37432,5,-25,37440
37440,5,-25,36949
36949,5,-25,36957
36957,5,99975,36965
25343,1,-225,24707
24707,1,-225,24207
24207,1,-225,23706
23706,1,-225,23705
23705,1,-225,23204
23204,1,-225,23203
23203,1,-225,22701
22701,1,-225,22199
22199,1,-225,22197
22197,1,-225,22195
22195,1,-225,21693
21693,1,-225,21691
21691,1,-225,21188
21188,1,-225,21186
21186,1,-225,21183
21183,1,-225,21180
21180,1,-225,21177
21177,1,-225,21175
21175,1,-225,21172
21172,1,-225,21169
21169,1,-225,21166
21166,1,-225,21164
21164,1,-225,21161
21161,1,-225,21159
21159,1,-225,21656
21656,1,-225,21654
21654,1,-225,22152
22152,1,-225,22150
22150,1,-225,22148
22148,1,-225,22647
22647,1,-225,23145
23145,1,-225,23144
23144,1,-225,23643
23643,1,-225,23642
23642,1,-225,24142
24142,1,-225,24141
24141,1,-225,24641
24641,1,-225,25141
25141,7,-225,26142
26142,7,-225,26643
26643,7,-225,27645
27645,7,-225,28648
28648,7,-225,29651
29651,7,-225,30155
30155,7,-225,31159
31159,7,-225,32164
32164,7,-225,32670
32670,7,-225,33176
33176,7,-225,34182
34182,7,-225,34689
34689,7,-225,35196
35196,7,-225,35203
35203,7,-225,35711
35711,7,-225,36219
36219,7,-225,36227
36227,7,-225,36235
36235,7,-225,36243
36243,7,-225,36251
36251,7,-225,36258
36258,7,-225,35766
35766,7,-225,35773
35773,7,-225,35281
35281,7,-225,34787
34787,7,-225,34294
34294,7,-225,33800
33800,7,-225,33306
33306,7,-225,32812
32812,7,-225,32317
32317,7,-225,31821
31821,7,-225,31326
31326,7,-225,30330
30330,7,-225,29833
29833,7,-225,29336
29336,7,-225,28838
28838,7,-225,27841
27841,7,-225,27342
27342,7,-225,26843
26843,7,-225,26344
26344,7,-225,25344
25344,7,-225,24844
24844,1,-225,23843
23843,1,-225,22342
22342,1,-225,21339
21339,1,-225,19835
19835,1,-225,18831
18831,1,-225,17325
17325,1,-225,16319
16319,1,-225,14812
14812,1,-225,13804
13804,1,-225,12795
12795,1,-225,11786
11786,1,-225,10276
10276,1,-225,9265
9265,1,-225,8753
8753,1,-225,7741
7741,1,-225,7228
7228,1,-225,6715
6715,1,-225,6202
6202,1,-225,5689
5689,1,-225,5675
5675,1,-225,5661
5661,1,-225,5648
5648,1,-225,6135
6135,1,-225,6121
6121,1,-225,6609
6609,1,-225,7096
7096,1,-225,7584
7584,1,-225,8573
8573,1,-225,9062
9062,1,-225,9551
9551,1,-225,10041
10041,1,-225,11031
11031,1,-225,11521
11521,1,-225,12012
12012,1,-225,12503
12503,1,-225,25001
25001,1,-225,25001
25001,7,-225,26002
26002,7,-225,27003
27003,7,-225,28006
28006,7,-225,29009
29009,7,-225,30013
30013,7,-225,31017
31017,7,-225,32523
32523,7,-225,33529
33529,7,-225,34536
34536,7,-225,36044
36044,7,-225,37052
37052,7,-225,38062
38062,7,-225,39572
39572,7,-225,40583
40583,7,-225,42095
42095,7,-225,43108
43108,7,-225,44622
44622,7,-225,45637
45637,7,-225,46652
46652,7,-225,47168
47168,7,-225,48184
48184,7,-225,48701
48701,7,-225,48718
48718,7,-225,49235
49235,7,-225,49252
49252,7,-225,48769
48769,7,-225,48785
48785,7,-225,48302
48302,7,-225,47818
47818,7,-225,47333
47333,7,-225,46849
46849,7,-225,45863
45863,7,-225,45378
45378,7,-225,44891
44891,7,-225,44405
44405,7,-225,43918
43918,7,-225,43931
43931,7,-225,43444
43444,7,-225,43457
43457,7,99775,43470
25343,1,-225,24722
24722,1,-225,24221
24221,1,-225,23720
23720,1,-225,23218
23218,1,-225,22717
22717,1,-225,22215
22215,1,-225,21713
21713,1,-225,21210
21210,1,-225,21207
21207,1,-225,20704
20704,1,-225,20201
20201,1,-225,20197
20197,1,-225,19694
19694,1,-225,19690
19690,1,-225,19686
19686,1,-225,19182
19182,1,-225,19178
19178,1,-225,19174
19174,1,-225,19170
19170,1,-225,19166
19166,1,-225,19162
19162,1,-225,19659
19659,1,-225,19655
19655,1,-225,19651
19651,1,-225,20148
20148,1,-225,20145
20145,1,-225,20642
